1	0.0444208239557
2	0.262097195822
3	0.182338534295
4	0.0099429520999
5	0.0964860695065
6	0.394401612987
7	0.351887532834
8	2.05378412503
9	0.736356438403
10	2.87361064445
11	0.930155739586
12	0.655933919756
13	0.113901731451
14	0.631732293475
15	0.729442748457
16	0.57767336595
17	0.791181591746
18	0.426677453799
19	0.315736053245
20	2.1735860637
21	0.552264191664
22	1.26951019149
23	1.50640901201
24	0.731771456792
25	0.593934445612
26	0.619881822109
27	2.40254688566
28	2.18692940994
29	0.706049050885
30	1.10845169783
31	0.804465524227
32	1.11799642302
33	0.673228697274
34	1.86880812317
35	1.47171834977
36	1.09406819042
37	1.79566362972
38	1.17213804137
39	0.64129458037
40	0.328245743961
41	0.912815852235
42	2.15032365817
43	2.32972570014
44	1.86443958767
45	2.87601917776
46	2.27597357688
47	0.742808260486
48	0.201389020486
49	1.11598874875
50	1.14110671427
51	3.08702869272
52	2.02847669975
53	2.53476915207
54	3.16413770425
55	2.92094513358
56	2.53786484046
57	3.50924302122
58	2.87907962452
59	2.94478257156
60	3.09042501468
61	3.8981434275
62	2.57512112024
63	2.80389154641
64	2.97987882645
65	3.47946661064
66	4.15531334865
67	3.8075866332
68	3.33224313202
69	5.12997711108
70	2.9900531643
71	2.12898266857
72	4.04522573507
73	5.2261145283
74	5.36740835646
75	2.46887866621
76	3.4724097357
77	2.31559268445
78	2.28274949931
79	2.92256515317
80	2.65396229474
81	3.54474283835
82	2.82179523306
83	6.21792480727
84	4.24814766118
85	2.41038427638
86	2.65872731491
87	3.60406242717
88	3.4725270918
89	2.84190824985
90	3.72649846332
91	4.89549429332
92	2.15886600343
93	3.74738224235
94	5.44531773693
95	3.93641928186
96	1.7856723624
97	2.876230912
98	2.6178567501
99	1.65951933769
100	3.1781585149
101	4.40598620604
102	2.9268201182
103	2.91229632326
104	1.98926076061
105	3.96359118286
106	3.38546682998
107	2.51320907914
108	2.68887939207
109	3.19234627749
110	5.52213790758
111	3.00633601969
