0	0.0
1	23040.0
2	56960.0
3	78720.0
4	105600.0
5	130880.0
6	164160.0
7	203747.2
8	296137.6
9	295996.8
10	343225.6
11	330076.8
12	332195.2
13	334297.6
14	355164.8
15	361596.8
16	373123.2
17	373126.4
18	390864.0
19	394985.6
20	412800.0
21	424633.6
22	410870.4
23	433260.8
24	418742.4
25	421660.8
26	428224.0
27	435065.6
28	453241.6
29	459664.0
30	477865.6
31	478636.8
32	486240.0
33	480224.0
34	475340.8
35	480304.0
36	474912.0
37	456262.4
38	503772.8
39	490755.2
40	503827.2
41	494435.2
42	499603.2
43	505184.0
44	497443.2
45	499801.6
46	500172.8
47	486092.8
48	491798.4
49	503760.0
50	541145.6
51	540444.8
52	543049.6
53	541779.2
54	568387.2
55	543748.266667
56	546227.2
57	536739.2
58	588998.4
59	570131.2
60	592614.4
61	591913.6
62	595568.0
63	600211.2
64	574601.6
65	612284.8
66	587020.8
67	590288.0
68	602662.4
69	621315.2
70	645763.2
71	606982.4
72	607315.2
73	620793.6
74	616144.0
75	617702.4
76	617241.6
77	600976.0
78	610147.2
79	632275.2
80	611664.0
81	634121.6
82	627027.2
83	628627.2
84	643638.4
85	621324.8
86	618332.8
87	624425.6
88	638320.0
89	608726.4
90	614672.0
91	624188.8
92	602823.466667
93	616848.0
94	621235.2
95	643824.0
96	618505.6
97	606006.4
98	626371.2
99	608377.6
100	624556.8
101	612745.6
102	625148.546032
103	654988.8
104	641177.6
105	635103.542857
106	643575.288889
107	620784.914286
108	631299.2
109	611807.238095
110	146748.8
111	40155.4285714
